theater_id,name,alternate_names,address,borough,latitude,longitude,image_url,image_path,opening_year,closing_year,reopening_year,status,screen_count,source,source_url,source_date,date_source,date_source_url,date_source_date,date_research_status,confidence,notes,geocode_status,geocode_match_type,geocoded_address,geocoded_latitude,geocoded_longitude,current_place_name,current_place_category,current_place_type,closure_audit_result,closure_audit_confidence,closure_audit_source,closure_audit_date,closure_audit_note
10462,AMC Kips Bay 15,"Loews Kips Bay Theatre, AMC Loews Kips Bay 15","570 2nd Avenue, New York, NY 10016",Manhattan,40.742973,-73.977009,https://photos.cinematreasures.org/production/photos/274654/1559269923/large.jpg?1559269923,theater_images/10462.jpg,1999,,,Open (Showing movies),15,Cinema Treasures,https://cinematreasures.org/theaters/10462,9/15/26,,,,,high,,,,,,,,,,,,,,
7222,AMC Lincoln Square 13,"Sony Theatres Lincoln Square, Loews Lincoln Square 12 and the Loews IMAX Theatre, AMC Loews Lincoln Square 13","1998 Broadway, New York, NY 10023",Manhattan,40.7752214,-73.9820537,https://photos.cinematreasures.org/production/photos/40/1305945928/large.jpg?1305945928,theater_images/7222.jpg,1994,,,Open (Showing movies),13,Cinema Treasures,https://cinematreasures.org/theaters/7222,9/15/26,,,,,high,,,,,,,,,,,,,,
24816,AMC Magic Johnson Harlem 9,,"2309 Frederick Douglass Boulevard, New York, NY 10027",Manhattan,40.8096863,-73.9517817,https://photos.cinematreasures.org/production/photos/24038/1314647667/large.jpg?1314647667,theater_images/24816.jpg,2000,,,Open (Showing movies),9,Cinema Treasures,https://cinematreasures.org/theaters/24816,9/15/26,,,,,high,,,,,,,,,,,,,,
26646,AMC Orpheum 7,"Loews Orpheum Theatre VII, AMC Loews Orpheum 7","1538 3rd Avenue, New York, NY 10028",Manhattan,40.7794043,-73.9537234,https://photos.cinematreasures.org/production/photos/57014/1348869672/large.jpg?1348869672,theater_images/26646.jpg,1991,,,Open (Showing movies),7,Cinema Treasures,https://cinematreasures.org/theaters/26646,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
17846,AMC Village 7,"Loews Village VII, Loews Village Theater VII, Sony Village VII, AMC Loews Village 7","66 3rd Avenue, New York, NY 10003",Manhattan,40.7314103,-73.9885684,https://photos.cinematreasures.org/production/photos/56699/1348613485/large.jpg?1348613485,theater_images/17846.jpg,1991,,,Open (Showing movies),7,Cinema Treasures,https://cinematreasures.org/theaters/17846,9/15/26,,,,,high,,,,,,,,,,,,,,
700,American Theater,Loew's American Theater,"1450 East Avenue, Bronx, NY 10462",Bronx,40.837369,-73.859583,https://photos.cinematreasures.org/production/photos/24082/1314717167/large.jpg?1314717167,theater_images/700.jpg,1940,2013,,Closed,7,Cinema Treasures,https://cinematreasures.org/theaters/700,9/15/26,,,,,high,,,,,,,,,,,,,,
11335,American Theatre,"American Photoplay, American Movies","238 E. 3rd Street, New York, NY 10009",Manhattan,40.722047,-73.9816685,https://photos.cinematreasures.org/production/photos/61468/1353813040/large.jpg?1353813040,theater_images/11335.jpg,1922,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11335,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"238 E 3RD ST, NEW YORK, NY, 10009",40.72204675,-73.98163622,Nuyorican Poets Cafe,amenity,bar,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
13688,American Theatre,,"1168 E. 92nd Street, Brooklyn, NY 11236",Brooklyn,40.641021,-73.9045609,https://photos.cinematreasures.org/production/photos/32133/1324387603/large.jpg?1324387603,theater_images/13688.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/13688,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"1168 E 92ND ST, BROOKLYN, NY, 11236",40.64102191,-73.90463535,Flatlands Avenue,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
13689,American Theatre,Moon Theatre,"3904 Fort Hamilton Parkway, Brooklyn, NY 11218",Brooklyn,40.6431184,-73.9909153,https://photos.cinematreasures.org/production/photos/261886/1544324532/large.JPG?1544324532,theater_images/13689.jpg,1931,1932,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/13689,9/15/26,,,,,high,,,,,,,,,,,,,,
14695,Amphion Theatre,,"614 9th Avenue, New York, NY 10036",Manhattan,40.7594163,-73.9917281,https://photos.cinematreasures.org/production/photos/218187/1504975189/large.JPG?1504975189,theater_images/14695.jpg,,1934,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/14695,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
21564,Amphion Theatre,,"437 Bedford Avenue, Brooklyn, NY 11211",Brooklyn,40.7085511,-73.9642008,https://photos.cinematreasures.org/production/photos/95247/1392951498/large.jpg?1392951498,theater_images/21564.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/21564,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"437 BEDFORD AVE, BROOKLYN, NY, 11211",40.70883773,-73.96408622,Bedford Avenue,highway,residential,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
36252,Amusu Theatre,,"577 Gates Avenue, Brooklyn, NY 11216",Brooklyn,40.687197,-73.942494,https://photos.cinematreasures.org/production/photos/6487/1308692184/large.jpg?1308692184,theater_images/36252.jpg,,1921,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/36252,9/15/26,,,,,low,Most recent stated closing year retained. Not stated on source page: opening year.,,,,,,,,,,,,,
2960,Anco Theatre,"Lew M. Fields Theatre, Hackett Theatre, Harris Theatre, Frazee Theatre, Wallack's Theatre","254 W. 42nd Street, New York, NY 10036",Manhattan,40.7566426,-73.9884457,https://photos.cinematreasures.org/production/photos/6818/1308845924/large.jpg?1308845924,theater_images/2960.jpg,1904,1904,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/2960,9/15/26,,,,,high,,,,,,,,,,,,,,
31581,Anderson Theatre,"Public Theatre, Antillas Theatre, CBGB Second Avenue Theatre","66 2nd Avenue, New York, NY 10003",Manhattan,40.725865,-73.989274,https://photos.cinematreasures.org/production/photos/265046/1549671395/large.jpg?1549671395,theater_images/31581.jpg,1926,unknown,1957,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/31581,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"66 2ND AVE, NEW YORK, NY, 10003",40.72598516,-73.989493,NYC Velo,shop,bicycle,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
6573,Angelika 57,"Lincoln Art Theatre, New Carnegie Theatre, Biograph Cinema, Bombay Cinema","225 W. 57th Street, New York, NY 10019",Manhattan,40.7661045,-73.9813275,https://photos.cinematreasures.org/production/photos/55140/1347393104/large.jpg?1347393104,theater_images/6573.jpg,1964,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6573,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"225 W 57TH ST, NEW YORK, NY, 10019",40.76604461,-73.98112572,West 57th Street,highway,primary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,"A nearby mapped venue matched part of the name, but review did not confirm it as the same historical theater; the theater is closed and its closing year remains unknown."
1068,Angelika Film Center,,"18 W. Houston Street, New York, NY 10012",Manhattan,40.725844,-73.996975,https://photos.cinematreasures.org/production/photos/14/1305913150/large.jpg?1305913150,theater_images/1068.jpg,1989,,,Open (Showing movies),6,Cinema Treasures,https://cinematreasures.org/theaters/1068,9/15/26,,,,,high,,,,,,,,,,,,,,
26869,Annex Theatre,"Bohemian Annex Theatre, New Annex Theatre, East 74th Street Theatre, Phoenix 74th Street Theatre, Eastside Playhouse","334 E. 74th Street, New York, NY 10021",Manhattan,40.7694547,-73.9560976,https://photos.cinematreasures.org/production/photos/216059/1502582259/large.jpg?1502582259,theater_images/26869.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/26869,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"334 E 74TH ST, NEW YORK, NY, 10021",40.76963316,-73.95640446,326,building,apartments,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
12436,Anthology Film Archives,,"32 2nd Avenue, New York, NY 10003",Manhattan,40.724654,-73.990119,https://photos.cinematreasures.org/production/photos/118298/1424305451/large.jpg?1424305451,theater_images/12436.jpg,1970,,,Open,2,Cinema Treasures,https://cinematreasures.org/theaters/12436,9/15/26,,,,,high,,,,,,,,,,,,,,
1306,Apollo Theater,"Hurtig & Seamon's New Burlesque Theater, 125th Street Apollo Theater","253 W. 125th Street, New York, NY 10027",Manhattan,40.809765,-73.94994,https://photos.cinematreasures.org/production/photos/3961/1307916029/large.jpg?1307916029,theater_images/1306.jpg,1934,,,Open,1,Cinema Treasures,https://cinematreasures.org/theaters/1306,9/15/26,,,,,high,,,,,,,,,,,,,,
1079,Apollo Theatre,"Bryant Theatre, New Apollo Theatre, Academy","223 W. 42nd Street, New York, NY 10036",Manhattan,40.7565504,-73.9881287,https://photos.cinematreasures.org/production/photos/10527/1310142931/large.jpg?1310142931,theater_images/1079.jpg,1910,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/1079,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"223 W 42ND ST, NEW YORK, NY, 10036",40.75636687,-73.98758813,Rialto Building,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,"A nearby mapped venue matched part of the name, but review did not confirm it as the same historical theater; the theater is closed and its closing year remains unknown."
3984,Apollo Theatre,Throop Theatre,"1531 Fulton Street, Brooklyn, NY 11216",Brooklyn,40.6798727,-73.9398,https://photos.cinematreasures.org/production/photos/266225/1551380617/large.jpg?1551380617,theater_images/3984.jpg,1914,1965,1925,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3984,9/15/26,,,,,high,,,,,,,,,,,,,,
6093,Apollo Theatre,,"747 E. 180th Street, Bronx, NY 10457",Bronx,40.847579,-73.886966,,,1926,1933,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6093,9/15/26,,,,,low,Opening year is an upper bound ('prior to/before 1926'). Not stated on source page: image.,,,,,,,,,,,,,
12307,Apollo Theatre,"Apollo Hall, Loew's Apollo Theatre, RKO Apollo Theatre","126 Clinton Street, New York, NY 10002",Manhattan,40.7172065,-73.9860282,https://photos.cinematreasures.org/production/photos/40382/1333154409/large.jpg?1333154409,theater_images/12307.jpg,1900,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/12307,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"126 CLINTON ST, NEW YORK, NY, 10002",40.71856605,-73.98525967,Mona Studio,shop,beauty,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
66036,Apollo Theatre,,"2951 Richmond Terrace, Staten Island, NY 10303",Staten Island,40.6369792,-74.1589838,,,1911,1914,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/66036,9/15/26,,,,,medium,Not stated on source page: image.,,,,,,,,,,,,,
17687,Arcade Theatre,Horak's Opera House,"Steinway Street, near 31st Avenue, Astoria, NY 11103",Queens,40.766893,-73.921394,https://photos.cinematreasures.org/production/photos/321486/1603569161/large.PNG?1603569161,theater_images/17687.png,,unknown,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/17687,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",No_Match,,,,,30th Avenue,highway,tertiary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
31780,Arch Theatre,,"403 3rd Avenue, New York, NY 10016",Manhattan,40.7421375,-73.9807225,https://photos.cinematreasures.org/production/photos/204798/1490301882/large.jpg?1490301882,theater_images/31780.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/31780,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"403 3RD AVE, NEW YORK, NY, 10016",40.74224866,-73.98056677,401,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
11301,Arena Theatre,Arena Cinema Verdi,"623 8th Avenue, New York, NY 10018",Manhattan,40.7561136,-73.990634,https://photos.cinematreasures.org/production/photos/362956/1642546207/large.png?1642546207,theater_images/11301.png,1918,1954,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11301,9/15/26,,,,,low,Closing year is approximate (1954).,,,,,,,,,,,,,
14169,Arena Theatre,,"NW corner of Steinway Avenue and Astoria Boulevard, Astoria, NY 11101",Queens,40.7688521,-73.9109299,https://photos.cinematreasures.org/production/photos/242316/1525897169/large.gif?1525897169,theater_images/14169.gif,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/14169,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Tie,,,,,Steinway Street,highway,tertiary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
4617,Arion Theatre,,"73-26 Metropolitan Avenue, Middle Village, NY 11379",Queens,40.712501,-73.8785709,https://photos.cinematreasures.org/production/photos/14252/1310957652/large.jpg?1310957652,theater_images/4617.jpg,,2009,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4617,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
42964,Arion Theatre,,"Grand Avenue, Maspeth, NY 11378",Queens,40.7218799,-73.9044306,https://photos.cinematreasures.org/production/photos/239874/1523661662/large.jpg?1523661662,theater_images/42964.jpg,1920,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/42964,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",No_Match,,,,,Grand Avenue & 61st Street,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
